channel,size,invocations-lambda,value_type,value
storage,16384,50,producer_times,220331
storage,16384,50,producer_times,173270
storage,16384,50,producer_times,113040
storage,16384,50,producer_times,150190
storage,16384,50,producer_times,144179
storage,16384,50,producer_times,211804
storage,16384,50,producer_times,184615
storage,16384,50,producer_times,172836
storage,16384,50,producer_times,151248
storage,16384,50,producer_times,212379
storage,16384,50,producer_times,289632
storage,16384,50,producer_times,120904
storage,16384,50,producer_times,124905
storage,16384,50,producer_times,118817
storage,16384,50,producer_times,162209
storage,16384,50,producer_times,195943
storage,16384,50,producer_times,211592
storage,16384,50,producer_times,166491
storage,16384,50,producer_times,258368
storage,16384,50,producer_times,143847
storage,16384,50,producer_times,141711
storage,16384,50,producer_times,204713
storage,16384,50,producer_times,162544
storage,16384,50,producer_times,153262
storage,16384,50,producer_times,215140
storage,16384,50,producer_times,270030
storage,16384,50,producer_times,261804
storage,16384,50,producer_retries,9
storage,16384,50,producer_retries,5
storage,16384,50,producer_retries,6
storage,16384,50,producer_retries,5
storage,16384,50,producer_retries,3
storage,16384,50,producer_retries,8
storage,16384,50,producer_retries,5
storage,16384,50,producer_retries,1
storage,16384,50,producer_retries,3
storage,16384,50,producer_retries,7
storage,16384,50,producer_retries,2
storage,16384,50,producer_retries,14
storage,16384,50,producer_retries,6
storage,16384,50,producer_retries,0
storage,16384,50,producer_retries,19
storage,16384,50,producer_retries,15
storage,16384,50,producer_retries,6
storage,16384,50,producer_retries,2
storage,16384,50,producer_retries,1
storage,16384,50,producer_retries,14
storage,16384,50,producer_retries,2
storage,16384,50,producer_retries,9
storage,16384,50,producer_retries,0
storage,16384,50,producer_retries,3
storage,16384,50,producer_retries,7
storage,16384,50,producer_retries,4
storage,16384,50,producer_retries,4
storage,16384,50,producer_retries,3
storage,16384,50,producer_retries,8
storage,16384,50,producer_retries,7
storage,16384,50,producer_retries,2
storage,16384,50,producer_retries,2
storage,16384,50,producer_retries,8
storage,16384,50,producer_retries,7
storage,16384,50,producer_retries,1
storage,16384,50,producer_retries,2
storage,16384,50,producer_retries,1
storage,16384,50,producer_retries,10
storage,16384,50,producer_retries,5
storage,16384,50,producer_retries,7
storage,16384,50,producer_retries,4
storage,16384,50,producer_retries,12
storage,16384,50,producer_retries,8
storage,16384,50,producer_retries,6
storage,16384,50,producer_retries,11
storage,16384,50,producer_retries,6
storage,16384,50,producer_retries,4
storage,16384,50,producer_retries,6
storage,16384,50,producer_retries,11
storage,16384,50,producer_retries,10
storage,16384,50,consumer_retries,5
storage,16384,50,consumer_retries,5
storage,16384,50,consumer_retries,11
storage,16384,50,consumer_retries,6
storage,16384,50,consumer_retries,5
storage,16384,50,consumer_retries,2
storage,16384,50,consumer_retries,9
storage,16384,50,consumer_retries,4
storage,16384,50,consumer_retries,5
storage,16384,50,consumer_retries,5
storage,16384,50,consumer_retries,8
storage,16384,50,consumer_retries,6
storage,16384,50,consumer_retries,13
storage,16384,50,consumer_retries,8
storage,16384,50,consumer_retries,3
storage,16384,50,consumer_retries,5
storage,16384,50,consumer_retries,4
storage,16384,50,consumer_retries,7
storage,16384,50,consumer_retries,5
storage,16384,50,consumer_retries,7
storage,16384,50,consumer_retries,4
storage,16384,50,consumer_retries,8
storage,16384,50,consumer_retries,3
storage,16384,50,consumer_retries,6
storage,16384,50,consumer_retries,7
storage,16384,50,consumer_retries,9
storage,16384,50,consumer_retries,7
storage,16384,50,consumer_retries,4
storage,16384,50,consumer_retries,5
storage,16384,50,consumer_retries,4
storage,16384,50,consumer_retries,6
storage,16384,50,consumer_retries,5
storage,16384,50,consumer_retries,6
storage,16384,50,consumer_retries,5
storage,16384,50,consumer_retries,8
storage,16384,50,consumer_retries,5
storage,16384,50,consumer_retries,4
storage,16384,50,consumer_retries,9
storage,16384,50,consumer_retries,3
storage,16384,50,consumer_retries,6
storage,16384,50,consumer_retries,8
storage,16384,50,consumer_retries,10
storage,16384,50,consumer_retries,5
storage,16384,50,consumer_retries,6
storage,16384,50,consumer_retries,5
storage,16384,50,consumer_retries,9
storage,16384,50,consumer_retries,6
storage,16384,50,consumer_retries,12
storage,16384,50,consumer_retries,9
storage,16384,50,consumer_retries,3
storage,16384,50,producer_times,170534
storage,16384,50,producer_times,175118
storage,16384,50,producer_times,135462
storage,16384,50,producer_times,190530
storage,16384,50,producer_times,108069
storage,16384,50,producer_times,142294
storage,16384,50,producer_times,123692
storage,16384,50,producer_times,146123
storage,16384,50,producer_times,119041
storage,16384,50,producer_times,191542
storage,16384,50,producer_times,128925
storage,16384,50,producer_times,299867
storage,16384,50,producer_times,132532
storage,16384,50,producer_times,128527
storage,16384,50,producer_times,119460
storage,16384,50,producer_times,110305
storage,16384,50,producer_times,139990
storage,16384,50,producer_times,179620
storage,16384,50,producer_times,126362
storage,16384,50,producer_times,191187
storage,16384,50,producer_times,146765
storage,16384,50,producer_times,160086
storage,16384,50,producer_times,78630
storage,16384,50,producer_times,104393
storage,16384,50,producer_times,118450
storage,16384,50,producer_times,181566
storage,16384,50,producer_times,112295
storage,16384,50,producer_times,141229
storage,16384,50,producer_times,151557
storage,16384,50,producer_times,95132
storage,16384,50,producer_times,188114
storage,16384,50,producer_times,210222
storage,16384,50,producer_times,143160
storage,16384,50,producer_times,126119
storage,16384,50,producer_times,133245
storage,16384,50,producer_times,162434
storage,16384,50,producer_times,131791
storage,16384,50,producer_times,156262
storage,16384,50,producer_times,143107
storage,16384,50,producer_times,152665
storage,16384,50,producer_times,161481
storage,16384,50,producer_times,118795
storage,16384,50,producer_times,129441
storage,16384,50,producer_times,112036
storage,16384,50,producer_times,152771
storage,16384,50,producer_times,196556
storage,16384,50,producer_times,106798
storage,16384,50,producer_times,188954
storage,16384,50,producer_times,148686
storage,16384,50,producer_times,79557
storage,16384,50,producer_retries,11
storage,16384,50,producer_retries,8
storage,16384,50,producer_retries,5
storage,16384,50,producer_retries,7
storage,16384,50,producer_retries,8
storage,16384,50,producer_retries,6
storage,16384,50,producer_retries,5
storage,16384,50,producer_retries,11
storage,16384,50,producer_retries,6
storage,16384,50,producer_retries,10
storage,16384,50,producer_retries,8
storage,16384,50,producer_retries,9
storage,16384,50,producer_retries,8
storage,16384,50,producer_retries,4
storage,16384,50,producer_retries,7
storage,16384,50,producer_retries,4
storage,16384,50,producer_retries,6
storage,16384,50,producer_retries,11
storage,16384,50,producer_retries,8
storage,16384,50,producer_retries,13
storage,16384,50,producer_retries,9
storage,16384,50,producer_retries,9
storage,16384,50,producer_retries,4
storage,16384,50,producer_retries,3
storage,16384,50,producer_retries,4
storage,16384,50,producer_retries,9
storage,16384,50,producer_retries,4
storage,16384,50,producer_retries,4
storage,16384,50,producer_retries,10
storage,16384,50,producer_retries,5
storage,16384,50,producer_retries,7
storage,16384,50,producer_retries,7
storage,16384,50,producer_retries,9
storage,16384,50,producer_retries,7
storage,16384,50,producer_retries,7
storage,16384,50,producer_retries,6
storage,16384,50,producer_retries,6
storage,16384,50,producer_retries,7
storage,16384,50,producer_retries,7
storage,16384,50,producer_retries,9
storage,16384,50,producer_retries,4
storage,16384,50,producer_retries,5
storage,16384,50,producer_retries,6
storage,16384,50,producer_retries,8
storage,16384,50,producer_retries,7
storage,16384,50,producer_retries,11
storage,16384,50,producer_retries,3
storage,16384,50,producer_retries,6
storage,16384,50,producer_retries,8
storage,16384,50,producer_retries,4
storage,16384,50,consumer_retries,8
storage,16384,50,consumer_retries,9
storage,16384,50,consumer_retries,4
storage,16384,50,consumer_retries,1
storage,16384,50,consumer_retries,6
storage,16384,50,consumer_retries,5
storage,16384,50,consumer_retries,5
storage,16384,50,consumer_retries,11
storage,16384,50,consumer_retries,10
storage,16384,50,consumer_retries,6
storage,16384,50,consumer_retries,4
storage,16384,50,consumer_retries,5
storage,16384,50,consumer_retries,4
storage,16384,50,consumer_retries,16
storage,16384,50,consumer_retries,5
storage,16384,50,consumer_retries,6
storage,16384,50,consumer_retries,8
storage,16384,50,consumer_retries,10
storage,16384,50,consumer_retries,6
storage,16384,50,consumer_retries,6
storage,16384,50,consumer_retries,6
storage,16384,50,consumer_retries,10
storage,16384,50,consumer_retries,11
storage,16384,50,consumer_retries,1
storage,16384,50,consumer_retries,5
storage,16384,50,consumer_retries,8
storage,16384,50,consumer_retries,7
storage,16384,50,consumer_retries,7
storage,16384,50,consumer_retries,5
storage,16384,50,consumer_retries,6
storage,16384,50,consumer_retries,3
storage,16384,50,consumer_retries,7
storage,16384,50,consumer_retries,4
storage,16384,50,consumer_retries,2
storage,16384,50,consumer_retries,5
storage,16384,50,consumer_retries,7
storage,16384,50,consumer_retries,5
storage,16384,50,consumer_retries,3
storage,16384,50,consumer_retries,4
storage,16384,50,consumer_retries,6
storage,16384,50,consumer_retries,4
storage,16384,50,consumer_retries,5
storage,16384,50,consumer_retries,6
storage,16384,50,consumer_retries,10
storage,16384,50,consumer_retries,5
storage,16384,50,consumer_retries,11
storage,16384,50,consumer_retries,11
storage,16384,50,consumer_retries,3
storage,16384,50,consumer_retries,7
storage,16384,50,consumer_retries,7
storage,16384,50,producer_times,122612
storage,16384,50,producer_times,177868
storage,16384,50,producer_times,103164
storage,16384,50,producer_times,110367
storage,16384,50,producer_times,139273
storage,16384,50,producer_times,128187
storage,16384,50,producer_times,119244
storage,16384,50,producer_times,179013
storage,16384,50,producer_times,173901
storage,16384,50,producer_times,133718
storage,16384,50,producer_times,105290
storage,16384,50,producer_times,155920
storage,16384,50,producer_times,130029
storage,16384,50,producer_times,231706
storage,16384,50,producer_times,121707
storage,16384,50,producer_times,166472
storage,16384,50,producer_times,154992
storage,16384,50,producer_times,199062
storage,16384,50,producer_times,202116
storage,16384,50,producer_times,116843
storage,16384,50,producer_times,164036
storage,16384,50,producer_times,159542
storage,16384,50,producer_times,171176
storage,16384,50,producer_times,124305
storage,16384,50,producer_times,148250
storage,16384,50,producer_times,181969
storage,16384,50,producer_times,93942
storage,16384,50,producer_times,118134
storage,16384,50,producer_times,140239
storage,16384,50,producer_times,163818
storage,16384,50,producer_times,110386
storage,16384,50,producer_times,171142
storage,16384,50,producer_times,117137
storage,16384,50,producer_times,197196
storage,16384,50,producer_times,178414
storage,16384,50,producer_times,160702
storage,16384,50,producer_times,100015
storage,16384,50,producer_times,95538
storage,16384,50,producer_times,99735
storage,16384,50,producer_times,104364
storage,16384,50,producer_times,138397
storage,16384,50,producer_times,153238
storage,16384,50,producer_times,134438
storage,16384,50,producer_times,175094
storage,16384,50,producer_times,158779
storage,16384,50,producer_times,168055
storage,16384,50,producer_times,136577
storage,16384,50,producer_times,95258
storage,16384,50,producer_times,133950
storage,16384,50,producer_times,152285
storage,16384,50,producer_retries,4
storage,16384,50,producer_retries,9
storage,16384,50,producer_retries,4
storage,16384,50,producer_retries,0
storage,16384,50,producer_retries,9
storage,16384,50,producer_retries,5
storage,16384,50,producer_retries,8
storage,16384,50,producer_retries,4
storage,16384,50,producer_retries,2
storage,16384,50,producer_retries,7
storage,16384,50,producer_retries,4
storage,16384,50,producer_retries,7
storage,16384,50,producer_retries,4
storage,16384,50,producer_retries,13
storage,16384,50,producer_retries,0
storage,16384,50,producer_retries,3
storage,16384,50,producer_retries,5
storage,16384,50,producer_retries,11
storage,16384,50,producer_retries,12
storage,16384,50,producer_retries,4
storage,16384,50,producer_retries,7
storage,16384,50,producer_retries,5
storage,16384,50,producer_retries,7
storage,16384,50,producer_retries,6
storage,16384,50,producer_retries,9
storage,16384,50,producer_retries,8
storage,16384,50,producer_retries,6
storage,16384,50,producer_retries,5
storage,16384,50,producer_retries,9
storage,16384,50,producer_retries,12
storage,16384,50,producer_retries,7
storage,16384,50,producer_retries,5
storage,16384,50,producer_retries,8
storage,16384,50,producer_retries,7
storage,16384,50,producer_retries,13
storage,16384,50,producer_retries,7
storage,16384,50,producer_retries,6
storage,16384,50,producer_retries,4
storage,16384,50,producer_retries,6
storage,16384,50,producer_retries,3
storage,16384,50,producer_retries,6
storage,16384,50,producer_retries,7
storage,16384,50,producer_retries,5
storage,16384,50,producer_retries,4
storage,16384,50,producer_retries,10
storage,16384,50,producer_retries,7
storage,16384,50,producer_retries,4
storage,16384,50,producer_retries,5
storage,16384,50,producer_retries,4
storage,16384,50,producer_retries,9
storage,16384,50,consumer_retries,3
storage,16384,50,consumer_retries,8
storage,16384,50,consumer_retries,11
storage,16384,50,consumer_retries,0
storage,16384,50,consumer_retries,9
storage,16384,50,consumer_retries,7
storage,16384,50,consumer_retries,5
storage,16384,50,consumer_retries,3
storage,16384,50,consumer_retries,6
storage,16384,50,consumer_retries,4
storage,16384,50,consumer_retries,6
storage,16384,50,consumer_retries,7
storage,16384,50,consumer_retries,5
storage,16384,50,consumer_retries,6
storage,16384,50,consumer_retries,7
storage,16384,50,consumer_retries,7
storage,16384,50,consumer_retries,3
storage,16384,50,consumer_retries,4
storage,16384,50,consumer_retries,9
storage,16384,50,consumer_retries,3
storage,16384,50,consumer_retries,4
storage,16384,50,consumer_retries,6
storage,16384,50,consumer_retries,7
storage,16384,50,consumer_retries,5
storage,16384,50,consumer_retries,7
storage,16384,50,consumer_retries,5
storage,16384,50,consumer_retries,10
storage,16384,50,consumer_retries,5
storage,16384,50,consumer_retries,10
storage,16384,50,consumer_retries,6
storage,16384,50,consumer_retries,6
storage,16384,50,consumer_retries,7
storage,16384,50,consumer_retries,4
storage,16384,50,consumer_retries,5
storage,16384,50,consumer_retries,7
storage,16384,50,consumer_retries,8
storage,16384,50,consumer_retries,8
storage,16384,50,consumer_retries,6
storage,16384,50,consumer_retries,4
storage,16384,50,consumer_retries,5
storage,16384,50,consumer_retries,7
storage,16384,50,consumer_retries,4
storage,16384,50,consumer_retries,6
storage,16384,50,consumer_retries,9
storage,16384,50,consumer_retries,4
storage,16384,50,consumer_retries,4
storage,16384,50,consumer_retries,6
storage,16384,50,consumer_retries,5
storage,16384,50,consumer_retries,12
storage,16384,50,consumer_retries,6
storage,16384,50,producer_times,150075
storage,16384,50,producer_times,183642
storage,16384,50,producer_times,183974
storage,16384,50,producer_times,198944
storage,16384,50,producer_times,127825
storage,16384,50,producer_times,137577
storage,16384,50,producer_times,125273
storage,16384,50,producer_times,86741
storage,16384,50,producer_times,149712
storage,16384,50,producer_times,98661
storage,16384,50,producer_times,121255
storage,16384,50,producer_times,135664
storage,16384,50,producer_times,119695
storage,16384,50,producer_times,138455
storage,16384,50,producer_times,172904
storage,16384,50,producer_times,115782
storage,16384,50,producer_times,85816
storage,16384,50,producer_times,134602
storage,16384,50,producer_times,190810
storage,16384,50,producer_times,218661
storage,16384,50,producer_times,158346
storage,16384,50,producer_times,124821
storage,16384,50,producer_times,145515
storage,16384,50,producer_times,130067
storage,16384,50,producer_times,119782
storage,16384,50,producer_times,126629
storage,16384,50,producer_times,148033
storage,16384,50,producer_times,92058
storage,16384,50,producer_times,152345
storage,16384,50,producer_times,134377
storage,16384,50,producer_times,103015
storage,16384,50,producer_times,182997
storage,16384,50,producer_times,130935
storage,16384,50,producer_times,105680
storage,16384,50,producer_times,159522
storage,16384,50,producer_times,145823
storage,16384,50,producer_times,198813
storage,16384,50,producer_times,140891
storage,16384,50,producer_times,199598
storage,16384,50,producer_times,90285
storage,16384,50,producer_times,116879
storage,16384,50,producer_times,144847
storage,16384,50,producer_times,85048
storage,16384,50,producer_times,168008
storage,16384,50,producer_times,157865
storage,16384,50,producer_times,125759
storage,16384,50,producer_times,162278
storage,16384,50,producer_times,130434
storage,16384,50,producer_times,140115
storage,16384,50,producer_times,141742
storage,16384,50,producer_retries,8
storage,16384,50,producer_retries,10
storage,16384,50,producer_retries,10
storage,16384,50,producer_retries,1
storage,16384,50,producer_retries,7
storage,16384,50,producer_retries,5
storage,16384,50,producer_retries,9
storage,16384,50,producer_retries,4
storage,16384,50,producer_retries,4
storage,16384,50,producer_retries,6
storage,16384,50,producer_retries,6
storage,16384,50,producer_retries,7
storage,16384,50,producer_retries,5
storage,16384,50,producer_retries,9
storage,16384,50,producer_retries,9
storage,16384,50,producer_retries,6
storage,16384,50,producer_retries,3
storage,16384,50,producer_retries,8
storage,16384,50,producer_retries,8
storage,16384,50,producer_retries,9
storage,16384,50,producer_retries,12
storage,16384,50,producer_retries,7
storage,16384,50,producer_retries,6
storage,16384,50,producer_retries,10
storage,16384,50,producer_retries,6
storage,16384,50,producer_retries,8
storage,16384,50,producer_retries,3
storage,16384,50,producer_retries,4
storage,16384,50,producer_retries,5
storage,16384,50,producer_retries,7
storage,16384,50,producer_retries,6
storage,16384,50,producer_retries,12
storage,16384,50,producer_retries,5
storage,16384,50,producer_retries,6
storage,16384,50,producer_retries,8
storage,16384,50,producer_retries,6
storage,16384,50,producer_retries,13
storage,16384,50,producer_retries,10
storage,16384,50,producer_retries,9
storage,16384,50,producer_retries,4
storage,16384,50,producer_retries,4
storage,16384,50,producer_retries,6
storage,16384,50,producer_retries,4
storage,16384,50,producer_retries,9
storage,16384,50,producer_retries,9
storage,16384,50,producer_retries,6
storage,16384,50,producer_retries,7
storage,16384,50,producer_retries,8
storage,16384,50,producer_retries,2
storage,16384,50,producer_retries,7
storage,16384,50,consumer_retries,15
storage,16384,50,consumer_retries,5
storage,16384,50,consumer_retries,8
storage,16384,50,consumer_retries,5
storage,16384,50,consumer_retries,5
storage,16384,50,consumer_retries,7
storage,16384,50,consumer_retries,5
storage,16384,50,consumer_retries,3
storage,16384,50,consumer_retries,6
storage,16384,50,consumer_retries,5
storage,16384,50,consumer_retries,3
storage,16384,50,consumer_retries,5
storage,16384,50,consumer_retries,1
storage,16384,50,consumer_retries,5
storage,16384,50,consumer_retries,5
storage,16384,50,consumer_retries,12
storage,16384,50,consumer_retries,7
storage,16384,50,consumer_retries,5
storage,16384,50,consumer_retries,5
storage,16384,50,consumer_retries,8
storage,16384,50,consumer_retries,5
storage,16384,50,consumer_retries,2
storage,16384,50,consumer_retries,9
storage,16384,50,consumer_retries,10
storage,16384,50,consumer_retries,5
storage,16384,50,consumer_retries,4
storage,16384,50,consumer_retries,6
storage,16384,50,consumer_retries,11
storage,16384,50,consumer_retries,9
storage,16384,50,consumer_retries,2
storage,16384,50,consumer_retries,9
storage,16384,50,consumer_retries,5
storage,16384,50,consumer_retries,7
storage,16384,50,consumer_retries,3
storage,16384,50,consumer_retries,2
storage,16384,50,consumer_retries,1
storage,16384,50,consumer_retries,1
storage,16384,50,consumer_retries,5
storage,16384,50,consumer_retries,5
storage,16384,50,consumer_retries,7
storage,16384,50,consumer_retries,7
storage,16384,50,consumer_retries,3
storage,16384,50,consumer_retries,6
storage,16384,50,consumer_retries,7
storage,16384,50,consumer_retries,1
storage,16384,50,consumer_retries,5
storage,16384,50,consumer_retries,15
storage,16384,50,consumer_retries,4
storage,16384,50,consumer_retries,7
storage,16384,50,consumer_retries,8
storage,16384,50,producer_times,194694
storage,16384,50,producer_times,178962
storage,16384,50,producer_times,104892
storage,16384,50,producer_times,145639
storage,16384,50,producer_times,179817
storage,16384,50,producer_times,168218
storage,16384,50,producer_times,128346
storage,16384,50,producer_times,122188
storage,16384,50,producer_times,83291
storage,16384,50,producer_times,138939
storage,16384,50,producer_times,73141
storage,16384,50,producer_times,140705
storage,16384,50,producer_times,146796
storage,16384,50,producer_times,115908
storage,16384,50,producer_times,100394
storage,16384,50,producer_times,154035
storage,16384,50,producer_times,112735
storage,16384,50,producer_times,100831
storage,16384,50,producer_times,112636
storage,16384,50,producer_times,166122
storage,16384,50,producer_times,163765
storage,16384,50,producer_times,79372
storage,16384,50,producer_times,161688
storage,16384,50,producer_times,124443
storage,16384,50,producer_times,131138
storage,16384,50,producer_times,108840
storage,16384,50,producer_times,126547
storage,16384,50,producer_times,159496
storage,16384,50,producer_times,147557
storage,16384,50,producer_times,116201
storage,16384,50,producer_times,111073
storage,16384,50,producer_times,157474
storage,16384,50,producer_times,174390
storage,16384,50,producer_times,257364
storage,16384,50,producer_times,199741
storage,16384,50,producer_times,193480
storage,16384,50,producer_times,235286
storage,16384,50,producer_times,182214
storage,16384,50,producer_times,228990
storage,16384,50,producer_times,196109
storage,16384,50,producer_times,155076
storage,16384,50,producer_times,108747
storage,16384,50,producer_times,155408
storage,16384,50,producer_times,144357
storage,16384,50,producer_times,140415
storage,16384,50,producer_times,242937
storage,16384,50,producer_times,245411
storage,16384,50,producer_times,154218
storage,16384,50,producer_times,182459
storage,16384,50,producer_times,110217
storage,16384,50,producer_retries,5
storage,16384,50,producer_retries,9
storage,16384,50,producer_retries,6
storage,16384,50,producer_retries,8
storage,16384,50,producer_retries,13
storage,16384,50,producer_retries,4
storage,16384,50,producer_retries,7
storage,16384,50,producer_retries,4
storage,16384,50,producer_retries,4
storage,16384,50,producer_retries,5
storage,16384,50,producer_retries,4
storage,16384,50,producer_retries,9
storage,16384,50,producer_retries,5
storage,16384,50,producer_retries,7
storage,16384,50,producer_retries,6
storage,16384,50,producer_retries,4
storage,16384,50,producer_retries,4
storage,16384,50,producer_retries,2
storage,16384,50,producer_retries,6
storage,16384,50,producer_retries,7
storage,16384,50,producer_retries,9
storage,16384,50,producer_retries,1
storage,16384,50,producer_retries,4
storage,16384,50,producer_retries,3
storage,16384,50,producer_retries,9
storage,16384,50,producer_retries,6
storage,16384,50,producer_retries,6
storage,16384,50,producer_retries,8
storage,16384,50,producer_retries,8
storage,16384,50,producer_retries,4
storage,16384,50,producer_retries,5
storage,16384,50,producer_retries,1
storage,16384,50,producer_retries,8
storage,16384,50,producer_retries,13
storage,16384,50,producer_retries,17
storage,16384,50,producer_retries,15
storage,16384,50,producer_retries,20
storage,16384,50,producer_retries,8
storage,16384,50,producer_retries,11
storage,16384,50,producer_retries,12
storage,16384,50,producer_retries,3
storage,16384,50,producer_retries,7
storage,16384,50,producer_retries,8
storage,16384,50,producer_retries,7
storage,16384,50,producer_retries,10
storage,16384,50,producer_retries,12
storage,16384,50,producer_retries,16
storage,16384,50,producer_retries,8
storage,16384,50,producer_retries,6
storage,16384,50,producer_retries,4
storage,16384,50,consumer_retries,5
storage,16384,50,consumer_retries,6
storage,16384,50,consumer_retries,7
storage,16384,50,consumer_retries,4
storage,16384,50,consumer_retries,5
storage,16384,50,consumer_retries,9
storage,16384,50,consumer_retries,6
storage,16384,50,consumer_retries,8
storage,16384,50,consumer_retries,7
storage,16384,50,consumer_retries,11
storage,16384,50,consumer_retries,11
storage,16384,50,consumer_retries,4
storage,16384,50,consumer_retries,7
storage,16384,50,consumer_retries,3
storage,16384,50,consumer_retries,8
storage,16384,50,consumer_retries,7
storage,16384,50,consumer_retries,10
storage,16384,50,consumer_retries,12
storage,16384,50,consumer_retries,8
storage,16384,50,consumer_retries,12
storage,16384,50,consumer_retries,7
storage,16384,50,consumer_retries,5
storage,16384,50,consumer_retries,12
storage,16384,50,consumer_retries,5
storage,16384,50,consumer_retries,6
storage,16384,50,consumer_retries,3
storage,16384,50,consumer_retries,3
storage,16384,50,consumer_retries,5
storage,16384,50,consumer_retries,6
storage,16384,50,consumer_retries,12
storage,16384,50,consumer_retries,6
storage,16384,50,consumer_retries,0
storage,16384,50,consumer_retries,9
storage,16384,50,consumer_retries,3
storage,16384,50,consumer_retries,10
storage,16384,50,consumer_retries,3
storage,16384,50,consumer_retries,7
storage,16384,50,consumer_retries,3
storage,16384,50,consumer_retries,8
storage,16384,50,consumer_retries,7
storage,16384,50,consumer_retries,5
storage,16384,50,consumer_retries,8
storage,16384,50,consumer_retries,14
storage,16384,50,consumer_retries,6
storage,16384,50,consumer_retries,9
storage,16384,50,consumer_retries,8
storage,16384,50,consumer_retries,5
storage,16384,50,consumer_retries,10
storage,16384,50,consumer_retries,9
storage,16384,50,consumer_retries,8
storage,16384,50,producer_times,111531
storage,16384,50,producer_times,154988
storage,16384,50,producer_times,138416
storage,16384,50,producer_times,127235
storage,16384,50,producer_times,106301
storage,16384,50,producer_times,178460
storage,16384,50,producer_times,132887
storage,16384,50,producer_times,168401
storage,16384,50,producer_times,153282
storage,16384,50,producer_times,239913
storage,16384,50,producer_times,162453
storage,16384,50,producer_times,137919
storage,16384,50,producer_times,114355
storage,16384,50,producer_times,86996
storage,16384,50,producer_times,186258
storage,16384,50,producer_times,96211
storage,16384,50,producer_times,133867
storage,16384,50,producer_times,203207
storage,16384,50,producer_times,174920
storage,16384,50,producer_times,187954
storage,16384,50,producer_times,173038
storage,16384,50,producer_times,158080
storage,16384,50,producer_times,164759
storage,16384,50,producer_times,104977
storage,16384,50,producer_times,102041
storage,16384,50,producer_times,119155
storage,16384,50,producer_times,135844
storage,16384,50,producer_times,102593
storage,16384,50,producer_times,192144
storage,16384,50,producer_times,201796
storage,16384,50,producer_times,121159
storage,16384,50,producer_times,104202
storage,16384,50,producer_times,262901
storage,16384,50,producer_times,74670
storage,16384,50,producer_times,136613
storage,16384,50,producer_times,120170
storage,16384,50,producer_times,112505
storage,16384,50,producer_times,131502
storage,16384,50,producer_times,179261
storage,16384,50,producer_times,137958
storage,16384,50,producer_times,123160
storage,16384,50,producer_times,173753
storage,16384,50,producer_times,150698
storage,16384,50,producer_times,183036
storage,16384,50,producer_times,160283
storage,16384,50,producer_times,126098
storage,16384,50,producer_times,173329
storage,16384,50,producer_times,184674
storage,16384,50,producer_times,139978
storage,16384,50,producer_times,153179
storage,16384,50,producer_retries,7
storage,16384,50,producer_retries,8
storage,16384,50,producer_retries,7
storage,16384,50,producer_retries,5
storage,16384,50,producer_retries,4
storage,16384,50,producer_retries,5
storage,16384,50,producer_retries,9
storage,16384,50,producer_retries,9
storage,16384,50,producer_retries,5
storage,16384,50,producer_retries,15
storage,16384,50,producer_retries,7
storage,16384,50,producer_retries,9
storage,16384,50,producer_retries,5
storage,16384,50,producer_retries,4
storage,16384,50,producer_retries,8
storage,16384,50,producer_retries,3
storage,16384,50,producer_retries,3
storage,16384,50,producer_retries,8
storage,16384,50,producer_retries,6
storage,16384,50,producer_retries,7
storage,16384,50,producer_retries,8
storage,16384,50,producer_retries,7
storage,16384,50,producer_retries,3
storage,16384,50,producer_retries,6
storage,16384,50,producer_retries,3
storage,16384,50,producer_retries,7
storage,16384,50,producer_retries,9
storage,16384,50,producer_retries,6
storage,16384,50,producer_retries,12
storage,16384,50,producer_retries,3
storage,16384,50,producer_retries,0
storage,16384,50,producer_retries,5
storage,16384,50,producer_retries,8
storage,16384,50,producer_retries,3
storage,16384,50,producer_retries,5
storage,16384,50,producer_retries,5
storage,16384,50,producer_retries,2
storage,16384,50,producer_retries,7
storage,16384,50,producer_retries,4
storage,16384,50,producer_retries,7
storage,16384,50,producer_retries,4
storage,16384,50,producer_retries,4
storage,16384,50,producer_retries,3
storage,16384,50,producer_retries,8
storage,16384,50,producer_retries,8
storage,16384,50,producer_retries,2
storage,16384,50,producer_retries,9
storage,16384,50,producer_retries,11
storage,16384,50,producer_retries,5
storage,16384,50,producer_retries,7
storage,16384,50,consumer_retries,4
storage,16384,50,consumer_retries,10
storage,16384,50,consumer_retries,8
storage,16384,50,consumer_retries,10
storage,16384,50,consumer_retries,8
storage,16384,50,consumer_retries,19
storage,16384,50,consumer_retries,6
storage,16384,50,consumer_retries,6
storage,16384,50,consumer_retries,8
storage,16384,50,consumer_retries,8
storage,16384,50,consumer_retries,8
storage,16384,50,consumer_retries,7
storage,16384,50,consumer_retries,7
storage,16384,50,consumer_retries,0
storage,16384,50,consumer_retries,9
storage,16384,50,consumer_retries,9
storage,16384,50,consumer_retries,4
storage,16384,50,consumer_retries,5
storage,16384,50,consumer_retries,6
storage,16384,50,consumer_retries,8
storage,16384,50,consumer_retries,3
storage,16384,50,consumer_retries,17
storage,16384,50,consumer_retries,4
storage,16384,50,consumer_retries,4
storage,16384,50,consumer_retries,10
storage,16384,50,consumer_retries,12
storage,16384,50,consumer_retries,5
storage,16384,50,consumer_retries,10
storage,16384,50,consumer_retries,7
